review panel,medicalspeciality,productcode,devicename,deviceclass,unclassifiedreason,gmpexemptflag,thirdpartyflag,regulationnumber ,submissiontypeID,definition,physicalstate ,technicalmethod ,targetarea,implant flag,life sustain support flag,summarymalfunctionreporting
CH,CH,CGH,"Electrophoretic, Globulin",1,,N,N,862.1329956,4,,,,,N,N,Eligible
CH,CH,CGI,"Radioimmunoassay, Estriol",1,,N,N,862.1265259,4,,,,,N,N,Eligible
CH,CH,CGJ,"Radioimmunoassay, Follicle-Stimulating Hormone",1,,N,N,862.1300049,4,,,,,N,N,Eligible
CH,CH,CGL,"Electrode, Ion Based, Enzymatic, Creatinine",2,,N,Y,862.1224976,1,,,,,N,N,Eligible
IM,IM,CGM,"Method, Immunodiffusion, Immunoglobulins (G, A, M)",2,,N,P,866.5510254,1,,,,,N,N,Eligible
CH,CH,CGN,"Acid, Folic, Radioimmunoassay",2,,N,P,862.1295166,1,,,,,N,N,Eligible
CH,CH,CGO,"Lieberman-Burchard/Abell-Kendall, Colorimetric, Cholesterol",1,,N,N,862.1174927,4,,,,,N,N,Eligible
CH,CH,CGR,"Radioimmunoassay, Cortisol",2,,N,P,862.1204834,1,,,,,N,N,Eligible
CH,CH,CGS,"Nad Reduction/Nadh Oxidation, Cpk Or Isoenzymes",2,,N,P,862.121521,1,,,,,N,N,Eligible
CH,CH,CGT,"Radioimmunoassay, Cyclic Gmp",2,,N,P,862.1229858,1,,,,,N,N,Eligible
CH,CH,CGX,"Alkaline Picrate, Colorimetry, Creatinine",2,,N,Y,862.1224976,1,,,,,N,N,Eligible
CH,CH,CGZ,"Electrode, Ion-Specific, Chloride",2,,N,Y,862.1170044,1,,,,,N,N,Ineligible
CH,CH,CHA,"Radioimmunoassay, Corticosterone",1,,N,N,862.1199951,4,,,,,N,N,Eligible
CH,CH,CHC,"Titrimetric Permanganate And Bromophenol Blue, Calcium",2,,N,P,862.114502,1,,,,,N,N,Eligible
CH,CH,CHD,"Acid, Ferric Ion-Sulfuric, Cholesterol",1,,N,N,862.1174927,4,,,,,N,N,Eligible
CH,CH,CHE,"Radioimmunoassay, Corticoids",1,,N,N,862.1195068,4,,,,,N,N,Eligible
CH,CH,CHG,"Acid, Phosphoric-Tungstic (Spectrophotometric), Chloride",2,,N,Y,862.1170044,1,,,,,N,N,Eligible
CH,CH,CHH,"Enzymatic Esterase--Oxidase, Cholesterol",1,,N,N,862.1174927,4,,,,,N,N,Eligible
CH,CH,CHI,"Lipase-Esterase, Enzymatic, Photometric, Lipase",1,,N,N,862.1464844,4,,,,,N,N,Eligible
CH,CH,CHJ,"Mercuric Thiocyanate, Colorimetry, Chloride",2,,N,Y,862.1170044,1,,,,,N,N,Eligible
CH,CH,CHK,"Mercuric Nitrate And Diphenyl Carbazone (Titrimetric), Chloride",2,,N,Y,862.1170044,1,,,,,N,N,Eligible
CH,CH,CHL,"Electrode Measurement, Blood-Gases (Pco2, Po2) And Blood Ph",2,,N,P,862.1119995,1,,,,,N,N,Ineligible
CH,CH,CHM,"Radioimmunoassay, Total Estrogens In Pregnancy",1,,N,N,862.1270142,4,,,,,N,N,Eligible
IM,IM,CHN,"Immunochemical, Ceruloplasmin",2,,N,N,866.5209961,4,,,,,N,N,Eligible
CH,CH,CHO,"Radioimmunoassay, Cyclic Amp",2,,N,P,862.1229858,1,,,,,N,N,Eligible
CH,CH,CHP,"Radioimmunoassay, Estradiol",1,,N,N,862.1259766,4,,,,,N,N,Eligible
CH,CH,CHQ,"Chromatographic/Fluorometric Method, Catecholamines",1,,N,N,862.1165161,4,,,,,N,N,Eligible
CH,CH,CHR,"Titrimetric Phenol Red, Carbon-Dioxide",2,,N,Y,862.1160278,1,,,,,N,N,Eligible
CH,CH,CHS,"Coulometric Method, Carbon-Dioxide",2,,N,Y,862.1160278,1,,,,,N,N,Eligible
CH,CH,CHT,"Electrophoretic Method, Catecholamines",1,,N,N,862.1165161,4,,,,,N,N,Eligible
CH,CH,CHW,"Titrimetric With Edta And Indicator, Calcium",2,,N,P,862.114502,1,,,,,N,N,Eligible
CH,CH,CHZ,"Di (O-Hydroxyphenylimine) Ethane, Calcium",2,,N,P,862.114502,1,,,,,N,N,Eligible
CH,CH,CIA,"Methylthymol Blue, Calcium",2,,N,P,862.114502,1,,,,,N,N,Eligible
CH,CH,CIB,"Radioimmunoassay, Angiotensin I And Renin",2,,N,P,862.1085205,1,,,,,N,N,Eligible
CH,CH,CIC,"Cresolphthalein Complexone, Calcium",2,,N,P,862.114502,1,,,,,N,N,Eligible
CH,CH,CID,"Alizarin Sulfonate, Calcium",2,,N,P,862.114502,1,,,,,N,N,Eligible
CH,CH,CIE,"Volumetric/Manometric, Carbon-Dioxide",2,,N,Y,862.1160278,1,,,,,N,N,Eligible
CH,CH,CIF,"Vanillin Pyruvate, Ast/Sgot",2,,N,P,862.1099854,4,,,,,N,N,Eligible
CH,CH,CIG,"Diazo Colorimetry, Bilirubin",2,,N,P,862.1110229,1,,,,,N,N,Eligible
CH,CH,CIJ,"Saccharogenic, Amylase",2,,N,P,862.1069946,1,,,,,N,N,Eligible
CH,CH,CIK,"Radial Diffusion, Amylase",2,,N,P,862.1069946,1,,,,,N,N,Eligible
CH,CH,CIL,"Cresol Red Colorimetry, Carbon-Dioxide",2,,N,Y,862.1160278,1,,,,,N,N,Eligible
CH,CH,CIN,"Electrophoretic Separation, Alkaline Phosphatase Isoenzymes",2,,N,P,862.1049805,1,,,,,N,N,Eligible
CH,CH,CIO,"Thymolphthalein Monophosphate, Alkaline Phosphatase Or Isoenzymes",2,,N,P,862.1049805,1,,,,,N,N,Eligible
CH,CH,CIQ,"Diazo, Ast/Sgot",2,,N,P,862.1099854,4,,,,,N,N,Eligible
CH,CH,CIS,"Hydrazone Colorimetry, Ast/Sgot",2,,N,P,862.1099854,4,,,,,N,N,Eligible
CH,CH,CIT,"Nadh Oxidation/Nad Reduction, Ast/Sgot",2,,N,P,862.1099854,4,,,,,N,N,Eligible
CH,CH,CIW,"Starch-Dye Bound Polymer, Amylase",2,,N,P,862.1069946,1,,,,,N,N,Eligible
CH,CH,CIX,"Bromcresol Green Dye-Binding, Albumin",2,,N,P,862.1035156,1,,,,,N,N,Eligible
CH,CH,CIY,"Radioimmunoassay, Androsterone",1,,N,N,862.1079712,4,,,,,N,N,Eligible
CH,CH,CIZ,"Radioimmunoassay, Androstenedione",1,,N,N,862.1074829,4,,,,,N,N,Eligible
CH,CH,CJA,"Amyloclastic, Amylase",2,,N,N,862.1069946,1,,,,,N,N,Eligible
CH,CH,CJB,"Chromatographic Separation/Radioimmunoassay, Aldosterone",2,,N,P,862.1044922,1,,,,,N,N,Eligible
CH,CH,CJC,"Fructose-1, 6-Diphosphate And Nadh (U.V.), Aldolase",1,,N,N,862.1040039,4,,,,,N,N,Eligible
CH,CH,CJD,"Nitrosalicylate Reduction, Amylase",2,,N,P,862.1069946,1,,,,,N,N,Eligible
CH,CH,CJE,"Nitrophenylphosphate, Alkaline Phosphatase Or Isoenzymes",2,,N,P,862.1049805,1,,,,,N,N,Eligible
CH,CH,CJF,"Tetrabromophenolphthalein, Albumin",2,,N,P,862.1035156,1,,,,,N,N,Eligible
CH,CH,CJG,"Tetrabromo-M-Cresolsulfonphthalein, Albumin",2,,N,P,862.1035156,1,,,,,N,N,Eligible
CH,CH,CJH,"Thymol Blue Monophosphate, Alkaline Phosphatase Or Isoenzymes",2,,N,P,862.1049805,1,,,,,N,N,Eligible
CH,CH,CJI,"Disodium Phenylphosphate, Alkaline Phosphatase Or Isoenzymes",2,,N,P,862.1049805,1,,,,,N,N,Eligible
CH,CH,CJJ,"Diazo, Alt/Sgpt",1,,N,N,862.1030273,4,,,,,N,N,Eligible
CH,CH,CJK,"Phenolphthalein Phosphate, Alkaline Phosphatase Or Isoenzymes",2,,N,P,862.1049805,1,,,,,N,N,Eligible
CH,CH,CJL,"Beta Glycerophosphate, Alkaline Phosphatase Or Isoenzymes",2,,N,P,862.1049805,1,,,,,N,N,Eligible
CH,CH,CJM,"Radioimmunoassay, Aldosterone",2,,N,P,862.1044922,1,,,,,N,N,Eligible
CH,CH,CJN,"Acid Phosphatase, Nitrophenylphosphate",2,,N,P,862.1019897,4,,,,,N,N,Eligible
CH,CH,CJO,"Alpha-Naphthyl Phosphate, Alkaline Phosphatase Or Isoenzymes",2,,N,P,862.1049805,1,,,,,N,N,Eligible
CH,CH,CJQ,"Radial Immunodiffusion, Albumin",2,,N,P,862.1035156,1,,,,,N,N,Eligible
CH,CH,CJR,"Acid Phosphatase, Thymol Blue Monophosphate",2,,N,P,862.1019897,4,,,,,N,N,Eligible
CH,CH,CJT,"Hydrazone Colorimetry, Aldolase",1,,N,N,862.1040039,4,,,,,N,N,Eligible
CH,CH,CJW,"Bromcresol Purple Dye-Binding, Albumin",2,,N,P,862.1035156,1,,,,,N,N,Eligible
CH,CH,CJX,"Acid Phosphatase, Disodium Phenylphosphate",2,,N,P,862.1019897,4,,,,,N,N,Eligible
CH,CH,CJY,"Azo Dye, Calcium",2,,N,P,862.114502,1,,,,,N,N,Eligible
CH,CH,CJZ,"Acid, Hydroxyazobenzene-Benzoic, Albumin",2,,N,P,862.1035156,1,,,,,N,N,Eligible
CH,CH,CKA,"Nadh Oxidation/Nad Reduction, Alt/Sgpt",1,,N,N,862.1030273,4,,,,,N,N,Eligible
CH,CH,CKB,"Acid Phosphatase, Naphthyl Phosphate",2,,N,P,862.1019897,4,,,,,N,N,Eligible
CH,CH,CKC,"Vanillin Pyruvate, Alt/Sgpt",1,,N,N,862.1030273,4,,,,,N,N,Eligible
CH,CH,CKD,"Hydrazone Colorimetry, Alt/Sgpt",1,,N,N,862.1030273,4,,,,,N,N,Eligible
CH,CH,CKE,"Acid Phosphatase, Thymolphthale Inmonophosphate",2,,N,P,862.1019897,4,,,,,N,N,Eligible
CH,CH,CKF,"Phenylphosphate, Alkaline Phosphatase Or Isoenzymes",2,,N,P,862.1049805,1,,,,,N,N,Eligible
CH,CH,CKG,"Radioimmunoassay, Acth",2,,N,P,862.102478,1,,,,,N,N,Eligible
CH,CH,CKH,"Acid Phosphatase, Beta Glycerophosphate",2,,N,P,862.1019897,4,,,,,N,N,Eligible
IM,IM,CZJ,"Igd, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,CZK,"Iga, Rhodamine, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,CZL,"Iga, Peroxidase, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,CZM,"Iga, Ferritin, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,CZN,"Iga, Fitc, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,CZO,"Inter-Alpha Trypsin Inhibitor, Antigen, Antiserum, Control",1,,N,N,866.5889893,4,,,,,N,N,Eligible
IM,IM,CZP,"Iga, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,CZQ,"Bence-Jones Protein, Antigen, Antiserum, Control",2,,N,P,866.5150146,1,,,,,N,N,Eligible
IM,IM,CZR,"Hemopexin, Rhodamine, Antigen, Antiserum, Control",2,,N,N,866.5490112,4,,,,,N,N,Eligible
IM,IM,CZS,"Retinol-Binding Protein, Antigen, Antiserum, Control",1,,N,N,866.5764771,4,,,,,N,N,Eligible
IM,IM,CZT,"Hemopexin, Fitc, Antigen, Antiserum, Control",2,,N,N,866.5490112,4,,,,,N,N,Eligible
IM,IM,CZW,"Complement C3, Antigen, Antiserum, Control",2,,N,P,866.5239868,1,,,,,N,N,Eligible
IM,IM,CZX,"Hemopexin, Antigen, Antiserum, Control",2,,N,N,866.5490112,4,,,,,N,N,Eligible
IM,IM,CZY,"Complement C1s, Antigen, Antiserum, Control",2,,N,P,866.5239868,1,,,,,N,N,Eligible
IM,IM,CZZ,"Haptoglobin, Rhodamine, Antigen, Antiserum, Control",2,,N,N,866.5460205,4,,,,,N,N,Eligible
IM,IM,DAB,"Haptoglobin, Fitc, Antigen, Antiserum, Control",2,,N,N,866.5460205,4,,,,,N,N,Eligible
IM,IM,DAC,"Complement C3b Activator, Antigen, Antiserum, Control",2,,N,P,866.526001,1,,,,,N,N,Eligible
IM,IM,DAD,"Haptoglobin, Antigen, Antiserum, Control",2,,N,N,866.5460205,4,,,,,N,N,Eligible
IM,IM,DAE,"Complement C9, Antigen, Antiserum, Control",2,,N,P,866.5239868,1,,,,,N,N,Eligible
IM,IM,DAF,"Gamma Globulin, Fitc, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DAG,"Complement C8, Antigen, Antiserum, Control",2,,N,P,866.5239868,1,,,,,N,N,Eligible
IM,IM,DAH,"Gamma Globulin, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DAI,"Complement C1r, Antigen, Antiserum, Control",2,,N,P,866.5239868,1,,,,,N,N,Eligible
IM,IM,DAJ,"Free Secretory Component, Antigen, Antiserum, Control",2,,N,N,866.5380249,4,,,,,N,N,Eligible
IM,IM,DAK,"Complement C1q, Antigen, Antiserum, Control",2,,N,P,866.5239868,1,,,,,N,N,Eligible
IM,IM,DAL,"Fraction Iv-5, Antigen, Antiserum, Control",1,,N,N,866.5360107,4,,,,,N,N,Eligible
IM,IM,DAM,"Hemoglobin, Chain Specific, Antigen, Antiserum, Control",2,,N,N,866.5469971,4,,,,,N,N,Eligible
IM,IM,DAN,"Fibrinopeptide A, Antigen, Antiserum, Control",2,,N,P,866.5349731,1,,,,,N,N,Eligible
IM,IM,DAO,"Igm (Mu Chain Specific), Antigen, Antiserum, Control",2,,N,P,866.5549927,1,,,,,N,N,Eligible
HE,HE,DAP,"Fibrinogen And Fibrin Split Products, Antigen, Antiserum, Control",2,,N,P,864.7319946,1,,,,,N,N,Ineligible
IM,IM,DAQ,"Igg (Fd Fragment Specific), Antigen, Antiserum, Control",1,,N,N,866.5540161,4,,,,,N,N,Eligible
HE,HE,DAR,"Fibrinogen And Split Products, Rhodamine, Antigen, Antiserum, Control",2,,N,N,864.7340088,1,,,,,N,N,Ineligible
IM,IM,DAS,"Igg (Fc Fragment Specific), Antigen, Antiserum, Control",1,,N,N,866.5529785,4,,,,,N,N,Eligible
HE,HE,DAT,"Fibrinogen And Split Products, Peroxidase, Antigen, Antiserum, Control",2,,N,N,864.7340088,1,,,,,N,N,Ineligible
IM,IM,DAW,"Alpha-2-Ap-Glycoprotein, Antigen, Antiserum, Control",1,,N,N,866.5424805,4,,,,,N,N,Eligible
HE,HE,DAX,"Fibrinogen And Split Products, Fitc, Antigen, Antiserum, Control",2,,N,N,864.7340088,1,,,,,N,N,Ineligible
IM,IM,DAY,"Complement C5, Antigen, Antiserum, Control",2,,N,P,866.5239868,1,,,,,N,N,Eligible
HE,HE,DAZ,"Fibrinogen And Split Products, Antigen, Antiserum, Control",2,,N,N,864.7340088,1,,,,,N,N,Ineligible
IM,IM,DBA,"Complement C1 Inhibitor (Inactivator), Antigen, Antiserum, Control",2,,N,P,866.5250244,1,,,,,N,N,Eligible
IM,IM,DBC,"Alpha 2, 2n-Glycoprotein, Antigen, Antiserum, Control",1,,N,N,866.5424805,4,,,,,N,N,Eligible
IM,IM,DBE,"Antismooth Muscle Antibody, Indirect Immunofluorescent, Antigen, Control",2,,N,P,866.5120239,1,,,,,N,N,Eligible
IM,IM,DBF,"Ferritin, Antigen, Antiserum, Control",2,,N,P,866.5339966,1,,,,,N,N,Eligible
IM,IM,DBH,"Fc, Rhodamine, Antigen, Antiserum, Control",1,,N,N,866.5529785,4,,,,,N,N,Eligible
IM,IM,DBI,"Complement C4, Antigen, Antiserum, Control",2,,N,P,866.5239868,1,,,,,N,N,Eligible
IM,IM,DBJ,"Antiparietal Antibody, Indirect Immunofluorescent, Antigen, Control",2,,N,N,866.5109863,1,,,,,N,N,Eligible
IM,IM,DBK,"Fc, Fitc, Antigen, Antiserum, Control",1,,N,N,866.5529785,4,,,,,N,N,Eligible
IM,IM,DBL,"Multiple Autoantibodies, Indirect Immunofluorescent, Antigen, Control",2,,N,N,866.565979,1,,,,,N,N,Eligible
IM,IM,DBM,"Antimitochondrial Antibody, Indirect Immunofluorescent, Antigen, Control",2,,N,P,866.5089722,1,,,,,N,N,Eligible
IM,IM,DBN,"Fc, Antigen, Antiserum, Control",1,,N,N,866.5529785,4,,,,,N,N,Eligible
HE,IM,DBT,"Factor Xiii A, S, Antigen, Antiserum, Control",1,,N,N,866.53302,4,,,,,N,N,Eligible
IM,IM,DBY,"Fab, Rhodamine, Antigen, Antiserum, Control",1,,N,N,866.552002,4,,,,,N,N,Eligible
IM,IM,DCB,"Fab, Fitc, Antigen, Antiserum, Control",1,,N,N,866.552002,4,,,,,N,N,Eligible
IM,IM,DCE,"Fab, Antigen, Antiserum, Control",1,,N,N,866.552002,4,,,,,N,N,Eligible
IM,IM,DCF,"Albumin, Antigen, Antiserum, Control",2,,N,N,866.5040283,4,,,,,N,N,Eligible
IM,IM,DCH,"System, Test, C-Reactive Protein, Rhodamine",2,,N,Y,866.5269775,1,,,,,N,N,Eligible
IM,IM,DCJ,"Beta-Globulin, Antigen, Antiserum, Control",1,,N,N,866.5159912,4,,,,,N,N,Eligible
IM,IM,DCK,"C-Reactive Protein, Antigen, Antiserum, And Control",2,,N,Y,866.5269775,1,,,,,N,N,Eligible
IM,IM,DCN,"System, Test, C-Reactive Protein",2,,N,Y,866.5269775,1,,,,,N,N,Eligible
IM,IM,DCO,"Alpha-Globulin, Antigen, Antiserum, Control",1,,N,N,866.539978,4,,,,,N,N,Eligible
IM,IM,DCT,"Ceruloplasmin, Rhodamine, Antigen, Antiserum, Control",2,,N,N,866.5209961,4,,,,,N,N,Eligible
IM,IM,DCY,"Ceruloplasmin, Fitc, Antigen, Antiserum, Control",2,,N,N,866.5209961,4,,,,,N,N,Eligible
IM,IM,DDB,"Ceruloplasmin, Antigen, Antiserum, Control",2,,N,N,866.5209961,4,,,,,N,N,Eligible
IM,IM,DDC,"Thyroglobulin, Antigen, Antiserum, Control",2,,N,N,866.5869751,1,,,,,N,N,Ineligible
IM,IM,DDD,"Transferrin, Rhodamine, Antigen, Antiserum, Control",2,,N,P,866.5880127,1,,,,,N,N,Eligible
HE,IM,DDE,"Carbonic Anhydrase C, Antigen, Antiserum, Control",1,,N,N,866.5200195,4,,,,,N,N,Eligible
HE,IM,DDF,"Prothrombin, Antigen, Antiserum, Control",1,,N,N,866.5734863,4,,,,,N,N,Eligible
IM,IM,DDG,"Transferrin, Antigen, Antiserum, Control",2,,N,P,866.5880127,1,,,,,N,N,Eligible
HE,IM,DDH,"Carbonic Anhydrase B, Antigen, Antiserum, Control",1,,N,N,866.5200195,4,,,,,N,N,Eligible
IM,IM,DDI,"Transferrin, Fitc, Antigen, Antiserum, Control",2,,N,P,866.5880127,1,,,,,N,N,Eligible
IM,IM,DDJ,"Thyroglobulin, Fitc, Antigen, Antiserum, Control",2,,N,N,866.5869751,1,,,,,N,N,Eligible
IM,IM,DDK,"Beta-2-Glycoprotein Iii, Antigen, Antiserum, Control",1,,N,N,866.5440063,4,,,,,N,N,Eligible
IM,IM,DDL,"Thyroglobulin, Rhodamine, Antigen, Antiserum, Control",2,,N,N,866.5869751,1,,,,,N,N,Eligible
IM,IM,DDN,"Beta-2-Glycoprotein I, Antigen, Antiserum, Control",1,,N,N,866.5430298,4,,,,,N,N,Eligible
IM,IM,DDO,"Myoglobin, Rhodamine, Antigen, Antiserum, Control",2,,N,P,866.5679932,1,,,,,N,N,Eligible
HE,HE,DDQ,"Antigen, Antiserum, Control, Antithrombin Iii",2,,N,N,864.7059937,1,,,,,N,N,Eligible
IM,IM,DDR,"Myoglobin, Antigen, Antiserum, Control",2,,N,P,866.5679932,1,,,,,N,N,Eligible
IM,IM,DDS,"Prealbumin, Fitc, Antigen, Antiserum, Control",1,,N,N,866.5059814,4,,,,,N,N,Eligible
IM,IM,DDT,"Alpha-2-Macroglobulin, Rhodamine, Antigen, Antiserum, Control",2,,N,P,866.5620117,4,,,,,N,N,Eligible
HE,IM,DDX,"Plasminogen, Antigen, Antiserum, Control",1,,N,N,866.5714722,4,,,,,N,N,Eligible
IM,IM,DDY,"Alpha-2-Macroglobulin, Fitc, Antigen, Antiserum, Control",2,,N,P,866.5620117,4,,,,,N,N,Eligible
IM,IM,DDZ,"Albumin, Fitc, Antigen, Antiserum, Control",2,,N,N,866.5040283,4,,,,,N,N,Eligible
IM,IM,DEA,"Myoglobin, Fitc, Antigen, Antiserum, Control",2,,N,P,866.5679932,1,,,,,N,N,Eligible
IM,IM,DEB,"Alpha-2-Macroglobulin, Antigen, Antiserum, Control",2,,N,P,866.5620117,4,,,,,N,N,Eligible
IM,IM,DEC,"Inter-Alpha Trypsin Inhibitor, Fitc, Antigen, Antiserum, Control",1,,N,N,866.5889893,4,,,,,N,N,Eligible
IM,IM,DEF,"Alpha-2-Hs-Glycoprotein, Antigen, Antiserum, Control",1,,N,N,866.5424805,4,,,,,N,N,Eligible
IM,IM,DEG,"Lactoferrin, Antigen, Antiserum, Control",1,,N,N,866.5570068,4,,,,,N,N,Eligible
IM,IM,DEH,"Lambda, Antigen, Antiserum, Control",2,,N,P,866.5549927,1,,,,,N,N,Eligible
IM,IM,DEI,"Alpha-1-Antitrypsin, Fitc, Antigen, Antiserum, Control",2,,N,P,866.5130005,1,,,,,N,N,Eligible
IM,IM,DEJ,"Alpha-2-Glycoproteins, Antigen, Antiserum, Control",1,,N,N,866.5424805,4,,,,,N,N,Eligible
IM,IM,DEK,"Kappa, Rhodamine, Antigen, Antiserum, Control",2,,N,P,866.5549927,1,,,,,N,N,Eligible
IM,IM,DEL,"Lipoprotein X, Antigen, Antiserum, Control",1,,N,N,866.559021,4,,,,,N,N,Eligible
IM,IM,DEM,"Alpha-1-Antitrypsin, Antigen, Antiserum, Control",2,,N,P,866.5130005,1,,,,,N,N,Eligible
IM,IM,DEN,"Alpha-1-T-Glycoprotein, Antigen, Antiserum, Control",1,,N,N,866.5419922,4,,,,,N,N,Eligible
IM,IM,DEO,"Kappa, Fitc, Antigen, Antiserum, Control",2,,N,P,866.5549927,1,,,,,N,N,Eligible
IM,IM,DER,"Alpha-1-Lipoprotein, Antigen, Antiserum, Control",2,,N,P,866.5579834,1,,,,,N,N,Eligible
IM,IM,DES,"Lambda, Fitc, Antigen, Antiserum, Control",2,,N,P,866.5549927,1,,,,,N,N,Eligible
IM,IM,DET,"Lactic Dehydrogenase, Antigen, Antiserum, Control",1,,N,N,866.5560303,4,,,,,N,N,Eligible
IM,IM,DEW,"Igg, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DEX,"Alpha-1-B-Glycoprotein, Antigen, Antiserum, Control",1,,N,N,866.5419922,4,,,,,N,N,Eligible
IM,IM,DEZ,"Igm, Rhodamine, Antigen, Antiserum, Control",2,,N,P,866.5549927,1,,,,,N,N,Eligible
IM,IM,DFB,"Alpha-1-Antitrypsin, Rhodamine, Antigen, Antiserum, Control",2,,N,P,866.5130005,1,,,,,N,N,Eligible
IM,IM,DFC,"Lipoprotein, Low-Density, Antigen, Antiserum, Control",2,,N,P,866.5599976,1,,,,,N,N,Eligible
IM,IM,DFF,"Alpha-1-Antichymotrypsin, Antigen, Antiserum, Control",2,,N,P,866.5079956,1,,,,,N,N,Eligible
IM,IM,DFG,"Lambda, Rhodamine, Antigen, Antiserum, Control",2,,N,P,866.5549927,1,,,,,N,N,Eligible
IM,IM,DFH,"Kappa, Antigen, Antiserum, Control",2,,N,P,866.5549927,1,,,,,N,N,Eligible
IM,IM,DFI,"Total Spinal-Fluid, Antigen, Antiserum, Control",1,,N,N,866.5859985,4,,,,,N,N,Eligible
IM,IM,DFJ,"Albumin, Rhodamine, Antigen, Antiserum, Control",2,,N,N,866.5040283,4,,,,,N,N,Eligible
IM,IM,DFK,"Igg (Fab Fragment Specific), Antigen, Antiserum, Control",1,,N,N,866.552002,4,,,,,N,N,Eligible
IM,IM,DFL,"Igm, Ferritin, Antigen, Antiserum, Control",2,,N,P,866.5549927,1,,,,,N,N,Eligible
IM,IM,DFM,"Ige, Ferritin, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DFO,"Igg, Rhodamine, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DFQ,"Sperm, Antigen, Antiserum, Control",1,,N,N,866.5800171,4,,,,,N,N,Eligible
IM,IM,DFS,"Igm, Fitc, Antigen, Antiserum, Control",2,,N,P,866.5549927,1,,,,,N,N,Eligible
IM,IM,DFT,"Igm, Antigen, Antiserum, Control",2,,N,P,866.5549927,1,,,,,N,N,Eligible
IM,IM,DFX,"Sperm, Fitc, Antigen, Antiserum, Control",1,,N,N,866.5800171,4,,,,,N,N,Eligible
IM,IM,DFZ,"Igg (Gamma Chain Specific), Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DGA,"Cohn Fraction Ii, Antigen, Antiserum, Control",1,,N,N,866.5219727,4,,,,,N,N,Eligible
HE,IM,DGB,"Seminal Fluid, Antigen, Antiserum, Control",1,,N,N,866.5800171,4,,,,,N,N,Eligible
IM,IM,DGC,"Ige, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DGD,"Igg, Ferritin, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DGE,"Igd, Rhodamine, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DGG,"Igd, Fitc, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DGI,"Breast Milk, Rhodamine, Antigen, Antiserum, Control",1,,N,N,866.5170288,4,,,,,N,N,Eligible
IM,IM,DGJ,"Colostrum, Antigen, Antiserum, Control",1,,N,N,866.5230103,4,,,,,N,N,Eligible
IM,IM,DGK,"Igg, Fitc, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DGL,"Ige, Rhodamine, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
IM,IM,DGM,"Breast Milk, Antigen, Antiserum, Control",1,,N,N,866.5170288,4,,,,,N,N,Eligible
IM,IM,DGN,"Breast Milk, Fitc, Antigen, Antiserum, Control",1,,N,N,866.5170288,4,,,,,N,N,Eligible
IM,IM,DGP,"Ige, Fitc, Antigen, Antiserum, Control",2,,N,Y,866.5510254,1,,,,,N,N,Eligible
HE,IM,DGQ,"Whole Blood Plasma, Antigen, Antiserum, Control",1,,N,N,866.5700073,4,,,,,N,N,Eligible
HE,IM,DGR,"Whole Human Serum, Antigen, Antiserum, Control",1,,N,N,866.5700073,4,,,,,N,N,Eligible
IM,IM,DGW,"System, Test, Hypersensitivity Pneumonitis",2,,N,N,866.5499878,1,,,,,N,N,Eligible
IM,IM,DGX,"Ng1m(A), Antigen, Antiserum, Control",1,,N,N,866.5064697,4,,,,,N,N,Eligible
CH,CH,DHA,"System, Test, Human Chorionic Gonadotropin",2,,N,Y,862.1154785,1,,,,,N,N,Eligible
IM,IM,DHB,"System, Test, Radioallergosorbent (Rast) Immunological",2,,N,N,866.5750122,1,,,,,N,N,Eligible
IM,IM,DHC,"System, Test, Systemic Lupus Erythematosus",2,,N,P,866.5819702,1,,,,,N,N,Eligible
